Order ID,Order Date,Unit Cost,Price,Order Qty,Cost of Sales,Sales,Profit,Channel,Promotion Name,Product Name,Manufacturer,Product Sub Category,Product Category,Region,City,Country,Month
11053,2018-07-09,20.45144619,209.0,12,245.4173542,2449.48,2204.062646,Reseller,European Spring Promotion,Proseware High Speed Laser M2000 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France,July
11054,2017-08-19,25.78751176,159.0,9,232.0876058,1415.1,1183.012394,Store,North America Spring Promotion,Proseware Photo Ink Jet Printer M100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Denton,United States,August
11057,2016-11-10,11.92782552,299.0,10,119.2782552,2990.0,2870.721745,Store,No Discount,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,Aurora,United States,November
11058,2017-02-23,237.1130216,638.0,12,2845.356259,7528.4,4683.043741,Store,North America Back-to-School Promotion,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,New York,United States,February
11060,2017-03-28,5.607474928,12.95,5,28.03737464,64.75,36.71262536,Online,No Discount,Contoso Rechargeable Battery E100 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China,March
11061,2017-11-09,49.78650663,290.0,12,597.4380795,3364.0,2766.56192,Store,Asian Summer Promotion,A. Datum Super-zoom Digital Camera X300 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Sydney,Australia,November
11064,2017-05-08,6.451845457,11.9,4,25.80738183,47.6,21.79261817,Reseller,European Holiday Promotion,Contoso 90W AC/DC Power Adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Paris,France,May
11065,2017-04-07,711.0326366,1600.0,8,5688.261092,12800.0,7111.738908,Store,European Holiday Promotion,Fabrikam Independent filmmaker 1'' 25mm X400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Nantes,France,April
11067,2019-05-04,91.96009214,179.0,13,1195.481198,2183.8,988.3188022,Store,North America Holiday Promotion,Adventure Works LCD19W M100 Black,Adventure Works,Monitors,Computers,North America,Falmouth,United States,May
11073,2017-04-14,20.26452012,26.9,4,81.05808047,102.22,21.16191953,Store,European Holiday Promotion,Contoso Bright Light battery E20 blue,"Contoso, Ltd",Computers Accessories,Computers,Europe,Liverpool,United Kingdom,April
11075,2018-12-01,170.6622421,529.0,6,1023.973452,3174.0,2150.026548,Reseller,North America Back-to-School Promotion,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,Seattle,United States,December
11077,2017-08-29,154.1531635,328.0,9,1387.378472,2820.8,1433.421528,Reseller,Asian Spring Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China,August
11078,2016-10-05,162.7279882,208.0,10,1627.279882,2080.0,452.7201185,Store,No Discount,The Phone Company Smart phones 160x160 M26 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Germantown,United States,October
11079,2017-02-27,166.834771,199.95,12,2002.017253,2319.42,317.4027474,Store,North America Back-to-School Promotion,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Recording Pen,Audio,North America,Miami,United States,February
11080,2017-01-13,49.23300165,349.95,9,443.0970149,3044.565,2601.467985,Online,European Back-to-Scholl Promotion,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,Televisions,TV and Video,Europe,Berlin,Germany,January
11081,2017-03-30,3.171750236,12.66,10,31.71750236,126.6,94.88249764,Catalog,No Discount,Contoso DVD 55DVD Storage Binder M56 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States,March
11083,2019-04-27,26.66134518,67.4,52,1386.389949,3423.92,2037.530051,Reseller,North America Holiday Promotion,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,Bluetooth Headphones,Audio,North America,Seattle,United States,April
11086,2016-09-02,2.548750758,2.94,100,254.8750758,294.0,39.12492425,Store,No Discount,Reusable Phone Screen Protector E120,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Midland,United States,September
11088,2017-10-28,65.35444731,91.0,10,653.5444731,910.0,256.4555269,Store,No Discount,Proseware Laser Fax Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Shreveport,United States,October
11090,2016-08-01,30.27298998,35.99,9,272.4569098,318.5115,46.05459022,Store,North America Spring Promotion,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States,August
11092,2017-03-29,410.1483283,499.0,10,4101.483283,4990.0,888.5167171,Store,No Discount,Proseware Projector 480p DLP12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Damascus,Syria,March
11093,2017-09-06,51.18081621,499.99,20,1023.616324,9999.8,8976.183676,Catalog,No Discount,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Televisions,TV and Video,North America,North Harford,United States,September
11097,2017-04-30,34.40563883,436.2,52,1789.093219,22158.96,20369.86678,Catalog,North America Holiday Promotion,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States,April
11098,2016-06-24,91.32502294,569.0,8,730.6001835,4210.6,3479.999817,Store,European Holiday Promotion,Litware Home Theater System 5.1 Channel M515 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Hofheim am Taunus,Germany,June
11100,2018-10-26,20.58438393,382.95,10,205.8438393,3829.5,3623.656161,Store,No Discount,Adventure Works Laptop12 M1201 White,Adventure Works,Laptops,Computers,North America,Ridgely,United States,October
11101,2017-01-25,37.49848362,119.99,6,224.9909017,695.942,470.9510983,Store,North America Back-to-School Promotion,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Televisions,TV and Video,North America,Kennebunkport,United States,January
11102,2018-12-17,111.0951283,382.95,12,1333.14154,4595.4,3262.25846,Store,North America Back-to-School Promotion,Proseware Laptop12 M210 White,"Proseware, Inc.",Laptops,Computers,North America,Winchester,United States,December
11103,2018-11-26,95.45113385,299.23,10,954.5113385,2992.3,2037.788661,Reseller,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",MP4&MP3,Audio,Europe,Paris,France,November
11105,2018-04-28,102.6588027,279.0,13,1334.564436,3403.8,2069.235564,Store,North America Holiday Promotion,SV Car Video TFT6.2W E6280 Silver,Southridge Video,Car Video,TV and Video,North America,Cle Elum,United States,April
11111,2018-10-16,1.542289026,20.96,20,30.84578052,419.2,388.3542195,Catalog,No Discount,Contoso Wireless Laser Mouse E50 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States,October
11112,2018-08-08,225.7568499,349.95,9,2031.811649,3132.0525,1100.240851,Store,North America Spring Promotion,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Televisions,TV and Video,North America,Midland,United States,August
11114,2017-12-02,295.3950582,369.0,12,3544.740698,4317.3,772.5593017,Store,North America Back-to-School Promotion,SV Car Video LCD7 M7003 Black,Southridge Video,Car Video,TV and Video,North America,Fredericksburg,United States,December
11115,2017-10-21,100.849044,102.0,12,1210.188528,1183.2,-26.98852831,Online,Asian Summer Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China,October
11116,2019-03-28,33.76773902,44.0,20,675.3547804,880.0,204.6452196,Store,No Discount,SV Keyboard E10 White,Southridge Video,Computers Accessories,Computers,North America,Key West,United States,March
11117,2018-05-04,403.1283899,999.0,13,5240.669068,12387.6,7146.930932,Store,North America Holiday Promotion,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,New Brunswick,United States,May
11118,2017-06-08,206.635271,328.0,9,1859.717439,2919.2,1059.482561,Reseller,North America Spring Promotion,"Fabrikam SLR Camera 35"" M358 Silver","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States,June
11119,2016-11-24,0.676108943,4.74,120,81.13307317,568.8,487.6669268,Store,Asian Summer Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Mumbai,India,November
11120,2017-03-05,359.6994597,999.0,8,2877.595678,7392.6,4515.004322,Online,European Holiday Promotion,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany,March
11121,2017-12-23,140.1086165,299.0,12,1681.303398,3468.4,1787.096602,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Attleboro,United States,December
11122,2017-12-17,295.3411431,369.0,12,3544.093717,4391.1,847.0062832,Online,North America Back-to-School Promotion,SV Car Video LCD7 M7003 Black,Southridge Video,Car Video,TV and Video,North America,Bethesda,United States,December
11125,2019-04-02,190.3588136,436.2,10,1903.588136,4362.0,2458.411864,Store,No Discount,"Fabrikam SLR Camera 35"" X358 Green","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Wapato,United States,April
11127,2018-04-03,130.8600091,280.0,13,1701.180118,3598.0,1896.819882,Store,Asian Holiday Promotion,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China,April
11128,2016-06-07,67.60625819,293.0,8,540.8500656,2285.4,1744.549934,Store,European Holiday Promotion,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Europe,Firenze,Italy,June
11134,2016-07-05,3.719350646,9.99,4,14.87740258,37.962,23.08459742,Store,North America Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Queen Anne's County,United States,July
11135,2017-06-02,45.14626634,409.0,9,406.3163971,3681.0,3274.683603,Catalog,North America Spring Promotion,Contoso Home Theater System 4.1 Channel M1400 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States,June
11136,2017-07-11,162.2314139,269.0,12,1946.776966,3228.0,1281.223034,Online,European Spring Promotion,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany,July
11137,2016-10-15,67.52637131,179.0,20,1350.527426,3580.0,2229.472574,Reseller,No Discount,Proseware LCD19W M100 Black,"Proseware, Inc.",Monitors,Computers,North America,Seattle,United States,October
11138,2017-03-07,45.64584569,188.5,10,456.4584569,1885.0,1428.541543,Store,No Discount,A. Datum Advanced Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Sunnyside,United States,March
11139,2019-03-07,155.0583855,1299.0,10,1550.583855,12990.0,11439.41614,Store,No Discount,Adventure Works Laptop19W X1980 Blue,Adventure Works,Laptops,Computers,North America,Arlington,United States,March
11140,2017-04-23,38.49116449,99.0,6,230.946987,514.8,283.853013,Store,North America Holiday Promotion,Adventure Works LCD15 E100 Black,Adventure Works,Monitors,Computers,North America,Midland,United States,April
11141,2017-05-26,79.29557019,228.0,8,634.3645615,1641.6,1007.235438,Online,European Holiday Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany,May
11142,2018-03-26,88.96867864,410.0,10,889.6867864,4100.0,3210.313214,Store,No Discount,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Elmira,United States,March
11144,2016-06-29,145.4776858,189.0,4,581.9107433,737.1,155.1892567,Store,North America Spring Promotion,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Wheat Ridge,United States,June
11145,2017-06-08,10.0309357,200.0,9,90.27842128,1800.0,1709.721579,Catalog,North America Spring Promotion,A. Datum Rangefinder Digital Camera X200 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States,June
11146,2017-07-15,245.8224738,308.0,9,2212.402264,2741.2,528.7977362,Store,North America Spring Promotion,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Montreal,Canada,July
11147,2017-03-21,79.16453024,179.99,10,791.6453024,1799.9,1008.254698,Store,No Discount,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Georgetown,United States,March
11149,2018-05-26,405.5888508,799.0,13,5272.655061,9907.6,4634.944939,Store,North America Holiday Promotion,Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Bellevue,United States,May
11151,2016-07-26,25.3613576,268.0,9,228.2522184,2398.6,2170.347782,Store,North America Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Midland,United States,July
11152,2017-07-22,0.870253272,179.99,12,10.44303926,2134.6814,2124.238361,Store,European Spring Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Nantes,France,July
11153,2016-11-18,57.71724429,328.0,5,288.5862214,1640.0,1351.413779,Store,No Discount,"Fabrikam SLR Camera 35"" M358 Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Provincetown,United States,November
11154,2017-01-08,93.38630589,637.0,9,840.476753,5605.6,4765.123247,Store,European Back-to-Scholl Promotion,Contoso SLR Camera X142 Black,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Dublin,Ireland,January
11156,2018-01-22,50.86945724,148.0,12,610.4334869,1761.2,1150.766513,Store,North America Back-to-School Promotion,A. Datum Slim Digital Camera M180 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Ridgely,United States,January
11157,2018-09-10,0.709133926,25.69,20,14.18267852,513.8,499.6173215,Store,No Discount,NT Bluetooth Stereo Headphones E52 Black,Northwind Traders,Bluetooth Headphones,Audio,North America,Fort Atkinson,United States,September
11158,2019-02-28,1.030992142,6.95,24,24.7438114,164.715,139.9711886,Store,North America Back-to-School Promotion,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,New York,United States,February
11159,2018-04-25,270.5867623,1520.0,8,2164.694098,11248.0,9083.305902,Store,European Holiday Promotion,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Bucharest,Romania,April
11160,2018-03-12,104.1084548,149.0,10,1041.084548,1490.0,448.9154518,Store,No Discount,Proseware Duplex Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Shanghai,China,March
11162,2016-09-23,10.20476829,16.99,10,102.0476829,169.9,67.85231709,Store,No Discount,Contoso Phone with 13-Number Memory (210) M301 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Lewiston,United States,September
11163,2016-09-21,160.2456075,179.99,12,1922.94729,2159.88,236.93271,Store,European Spring Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Ljubljana,Slovenia,September
11164,2018-11-08,289.731661,890.0,20,5794.633219,17800.0,12005.36678,Catalog,No Discount,Fabrikam Business Videographer 1'' 25mm M600 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States,November
11166,2018-04-29,35.62443969,77.99,13,463.117716,990.473,527.355284,Store,Asian Holiday Promotion,Contoso Genuine Leather Grip Belt E322 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Tehran,Iran,April
11167,2016-07-25,21.30214394,68.0,9,191.7192954,612.0,420.2807046,Store,North America Spring Promotion,Contoso Lens Adapter M450 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Humble,United States,July
11168,2016-08-12,9.845167223,219.0,9,88.606505,1960.05,1871.443495,Store,North America Spring Promotion,Proseware Laser Jet All in one X300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Orono,United States,August
11169,2016-09-09,157.5412572,646.0,9,1417.871314,5297.2,3879.328686,Online,Asian Spring Promotion,Contoso SLR Camera X143 Silver,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China,September
11170,2017-02-02,0.364362448,43.81,24,8.74469876,1033.916,1025.171301,Online,North America Back-to-School Promotion,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States,February
11172,2017-10-16,10.20666409,638.0,10,102.0666409,6380.0,6277.933359,Store,No Discount,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Baytown,United States,October
11175,2018-02-10,237.6325475,267.0,9,2138.692927,2296.2,157.5070729,Online,European Back-to-Scholl Promotion,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany,February
11176,2018-03-25,26.09702545,102.0,10,260.9702545,1020.0,759.0297455,Store,No Discount,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Computers Accessories,Computers,North America,Seattle,United States,March
11178,2017-02-18,7.010714811,35.99,12,84.12857773,417.484,333.3554223,Store,North America Back-to-School Promotion,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Queen Anne's County,United States,February
11179,2017-05-23,92.90802561,500.0,16,1486.52841,7800.0,6313.47159,Online,European Holiday Promotion,SV Car Video LCD7W M7080 Black,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany,May
11180,2017-10-18,199.315702,259.0,10,1993.15702,2590.0,596.8429803,Store,No Discount,SV Car Video TFT6.2W E6281 Black,Southridge Video,Car Video,TV and Video,North America,Litchfield County,United States,October
11183,2018-12-28,11.04842003,12.95,24,265.1620806,308.21,43.04791935,Catalog,North America Back-to-School Promotion,Contoso Rechargeable Battery E100 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States,December
11185,2017-07-10,168.9170104,349.95,9,1520.253093,3079.56,1559.306907,Store,Asian Spring Promotion,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Televisions,TV and Video,Asia,Ashgabat,Turkmenistan,July
11186,2016-11-23,10.88949584,11.5,5,54.44747922,57.5,3.052520783,Store,No Discount,Contoso Desktop Alternative Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Loveland,United States,November
11187,2017-01-06,117.7591781,289.99,10,1177.591781,2899.9,1722.308219,Reseller,No Discount,Contoso DVD 15-Inch Player Portable L200 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China,January
11188,2016-12-31,14.45942084,188.0,12,173.5130501,2143.2,1969.68695,Online,North America Back-to-School Promotion,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States,December
11189,2017-02-25,150.6339706,432.0,12,1807.607648,5011.2,3203.592352,Store,North America Back-to-School Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Denver,United States,February
11190,2019-05-28,341.1156603,599.0,13,4434.503585,7427.6,2993.096415,Reseller,Asian Holiday Promotion,Proseware Laptop16 M610 White,"Proseware, Inc.",Laptops,Computers,Asia,Beijing,China,May
11191,2017-11-18,55.88230572,209.0,10,558.8230572,2090.0,1531.176943,Store,No Discount,Proseware High Speed Laser M2000 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Litchfield County,United States,November
11194,2018-08-27,142.8361655,208.0,9,1285.52549,1840.8,555.2745103,Store,North America Spring Promotion,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Milwaukee,United States,August
11195,2016-09-29,8.140552083,25.5,5,40.70276042,127.5,86.79723958,Store,No Discount,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Holyoke,United States,September
11196,2018-05-12,7.505444289,40.19,26,195.1415515,1004.75,809.6084485,Store,North America Holiday Promotion,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Stoughton,United States,May
11197,2018-05-02,270.330968,299.9,8,2162.647744,2399.2,236.5522558,Store,European Holiday Promotion,Litware Home Theater System 2.1 Channel E212 Silver,"Litware, Inc.",Home Theater System,TV and Video,Europe,Warsaw,Poland,May
11198,2018-05-07,151.444536,199.0,13,1968.778968,2557.15,588.3710318,Store,Asian Holiday Promotion,Contoso Home Theater System 2.1 Channel E1220 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Yokohama,Japan,May
11199,2017-07-07,5.288990705,200.0,9,47.60091634,1800.0,1752.399084,Store,Asian Spring Promotion,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Busan,South Korea,July
11200,2017-03-25,356.5356003,699.0,10,3565.356003,6990.0,3424.643997,Store,No Discount,Contoso Projector 720p M620 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Madison,United States,March
11201,2017-04-26,214.1403583,499.0,13,2783.824658,6087.8,3303.975342,Store,North America Holiday Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Calgary,Canada,April
11202,2018-05-31,36.18137571,380.0,13,470.3578843,4940.0,4469.642116,Store,Asian Holiday Promotion,The Phone Company PDA Wifi 4.7-inch L290 White,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Shanghai,China,May
11203,2016-07-28,7.135536536,230.0,12,85.62643843,2727.8,2642.173562,Reseller,European Spring Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France,July
11204,2018-08-24,6.803377838,143.4,18,122.4608011,2574.03,2451.569199,Store,North America Spring Promotion,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Televisions,TV and Video,North America,Seattle,United States,August
11205,2016-09-08,11.96059776,12.95,10,119.6059776,129.5,9.894022368,Store,No Discount,Contoso Mouse Lock Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Everett,United States,September
11206,2017-01-03,78.03166554,219.95,36,2809.13996,7764.235,4955.09504,Store,North America Back-to-School Promotion,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,North America,Beaumont,United States,January
11207,2017-02-05,116.0836242,198.0,9,1044.752618,1702.8,658.0473819,Store,North America Back-to-School Promotion,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Naples,United States,February
11208,2017-10-25,403.7410947,619.0,10,4037.410947,6190.0,2152.589053,Store,No Discount,WWI LCD22 M2002 White,Wide World Importers,Monitors,Computers,North America,Provincetown,United States,October
11209,2017-10-24,25.26009265,200.0,12,303.1211118,2360.0,2056.878888,Reseller,Asian Summer Promotion,A. Datum Rangefinder Digital Camera X200 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China,October
11210,2018-12-03,36.00080318,75.99,24,864.0192764,1793.364,929.3447236,Online,North America Back-to-School Promotion,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,Southridge Video,Computers Accessories,Computers,North America,Bethesda,United States,December
11213,2017-04-21,171.4846889,589.0,52,8917.203823,30039.0,21121.79618,Catalog,North America Holiday Promotion,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,North Harford,United States,April
11214,2018-02-01,263.7950726,308.0,12,3165.540872,3634.4,468.8591285,Store,North America Back-to-School Promotion,Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,East Troy,United States,February
11216,2017-01-11,203.7590037,980.0,12,2445.108044,11760.0,9314.891956,Store,North America Back-to-School Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Germantown,United States,January
11217,2019-03-06,461.7368366,1299.0,10,4617.368366,12990.0,8372.631634,Store,No Discount,Adventure Works Laptop19W X1980 Silver,Adventure Works,Laptops,Computers,North America,Alexandria,United States,March
11219,2017-04-27,508.9529205,1620.0,13,6616.387967,21060.0,14443.61203,Store,North America Holiday Promotion,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Darien,United States,April
11221,2016-07-17,452.7696023,499.0,27,12224.77926,13298.35,1073.570737,Online,North America Spring Promotion,SV Car Video LCD7W M7081 Black,Southridge Video,Car Video,TV and Video,North America,Bethesda,United States,July
11223,2016-10-14,465.0331769,1000.0,10,4650.331769,10000.0,5349.668231,Store,No Discount,"Fabrikam Trendsetter 1/2"" 3mm X300 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Morristown,United States,October
11225,2017-05-30,9.658394488,20.96,4,38.63357795,71.264,32.63042205,Store,European Holiday Promotion,Contoso Wireless Laser Mouse E50 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Nizhny Novgorod,Russia,May
11226,2017-10-07,8.731281441,699.0,12,104.7753773,8178.3,8073.524623,Store,Asian Summer Promotion,Litware Home Theater System 5.1 Channel M511 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Ashgabat,Turkmenistan,October
11228,2018-05-27,31.6660768,99.99,13,411.6589984,1259.874,848.2150016,Store,North America Holiday Promotion,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Bluetooth Headphones,Audio,North America,Queen Anne's County,United States,May
11229,2018-08-27,34.11927664,181.0,9,307.0734898,1592.8,1285.72651,Store,North America Spring Promotion,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Recording Pen,Audio,North America,Haverhill,United States,August
11231,2016-08-27,273.3324643,1299.0,9,2459.992179,11691.0,9231.007821,Online,North America Spring Promotion,Adventure Works Laptop19W X1980 Silver,Adventure Works,Laptops,Computers,North America,Bethesda,United States,August
11234,2017-04-29,107.0624114,139.0,6,642.3744681,806.2,163.8255319,Store,North America Holiday Promotion,WWI Screen 85in E1010 Black,Wide World Importers,Projectors & Screens,Computers,North America,Milwaukee,United States,April
11235,2017-11-23,160.1263153,198.0,10,1601.263153,1980.0,378.7368474,Store,No Discount,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Renton,United States,November
11236,2018-11-26,35.08168479,59.99,20,701.6336958,1199.8,498.1663042,Store,No Discount,Contoso Travel Charger for S-Series Battery E302 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Dublin,Ireland,November
11238,2019-02-21,390.211056,999.0,12,4682.532672,11688.3,7005.767328,Store,North America Back-to-School Promotion,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Litchfield County,United States,February
11239,2017-01-05,531.8631599,599.0,18,9573.536879,10602.3,1028.763121,Online,European Back-to-Scholl Promotion,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,Europe,Berlin,Germany,January
